,business_date,market_code,s_rev_mkt,s_def_rooms_mkt,s_fb_rev_mkt,s_misc_rev_mkt,mkt_resort_room,guest_mkt,tot_arr_mkt,per_occ_mkt,per_double_mkt,double_occ_mkt,single_occ_mkt,guest_day,tot_arr_day,per_occ_day,per_double_occ_day,single_occ_day,s_misc_rev_day,day_resort_room,s_fb_rev_day,double_occ_day,s_rev_day,s_def_rooms_day,no_definite_rooms,in_guest,occ_single,double_occ,revenue,fb_rev,other_rev,total_revenue,per_occ,get_arr,multi_occ_per
3352,2019-09-15,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,115.0,452.977326,74.13793100000001,21.5517241,61.0,2902.37,116.0,0.0,25.0,38956.05,86.0,48.0,73.0,27.0,21.0,22417.04,0.0,2302.34,24719.38,41.37931029999999,467.02166669999997,18.1034483
3353,2019-09-15,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,115.0,452.977326,74.13793100000001,21.5517241,61.0,2902.37,116.0,0.0,25.0,38956.05,86.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,17.78,0.0,0.0,0.0
3357,2019-09-16,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,2019-09-16,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,22.0,22.0,22.0,0.0,9438.0,5250.0,37.0,14725.0,18.9655172,429.0,0.0
3359,2019-09-16,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,2019-09-16,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,2019-09-16,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,20.0,20.0,20.0,0.0,10962.45,0.0,328.0,11290.45,17.241379300000002,548.1225,0.0
3364,2019-09-16,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,2.0,2.0,2.0,0.0,1033.2,0.0,78.0,1111.2,1.72413793,516.6,0.0
3365,2019-09-16,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,52.0,70.0,36.0,16.0,28090.54,0.0,1965.12,30055.66,44.8275862,540.2026923,13.793103400000001
3366,2019-09-16,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,129.0,513.9857549999999,91.3793103,17.241379300000002,86.0,2800.54,116.0,5250.0,20.0,54482.49,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,2019-09-17,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,2019-09-17,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,31.0,31.0,31.0,0.0,13069.0,1500.0,19.0,14588.0,26.724137899999995,421.58064519999994,0.0
3372,2019-09-17,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,2019-09-17,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,0.0,0.0,0.0,0.0,0.0,0.0,54.69,54.69,0.0,0.0,0.0
3375,2019-09-17,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,16.0,16.0,16.0,0.0,9078.25,0.0,265.0,9343.25,13.793103400000001,567.390625,0.0
3377,2019-09-17,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,3.0,4.0,2.0,1.0,1738.8,0.0,87.0,1825.8,2.5862069,579.6,0.8620689659999999
3378,2019-09-17,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,49.0,63.0,35.0,14.0,28276.6,0.0,2369.81,30646.41,42.24137929999999,577.0734694,12.0689655
3379,2019-09-17,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,131.0,525.302364,94.82758620000001,17.241379300000002,90.0,3121.05,116.0,1500.0,20.0,57783.26,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,2019-09-18,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,2019-09-18,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,42.0,42.0,42.0,0.0,17248.0,2500.0,325.75,20073.75,36.2068966,410.6666667,0.0
3386,2019-09-18,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,2019-09-18,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,0.0,0.0,0.0,0.0,0.0,0.0,99.87,99.87,0.0,0.0,0.0
3388,2019-09-18,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,11.0,12.0,10.0,1.0,6350.45,0.0,124.78,6475.23,9.48275862,577.3136364,0.8620689659999999
3390,2019-09-18,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,6.0,7.0,5.0,1.0,3049.8,0.0,121.0,3170.8,5.17241379,508.3,0.8620689659999999
3391,2019-09-18,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,134.0,504.80887,99.13793100000001,14.655172400000001,98.0,2561.63,116.0,2500.0,17.0,58053.02,115.0,44.0,52.0,35.0,9.0,25298.91,0.0,1567.23,26866.14,37.931034499999996,574.9752272999999,7.75862069
3396,2019-09-19,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398,2019-09-19,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,2019-09-19,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,2019-09-19,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,52.25,0.0,0.0,0.0
3401,2019-09-19,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,11.0,11.0,11.0,0.0,3544.93,0.0,33.0,3577.93,9.48275862,322.26636360000003,0.0
3403,2019-09-19,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,10.0,11.0,9.0,1.0,4023.8,0.0,593.78,4617.58,8.62068966,402.38,0.8620689659999999
3405,2019-09-19,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,122.0,352.37534,88.7931034,14.655172400000001,86.0,3374.56,116.0,-290.0,17.0,36294.66,103.0,1.0,1.0,1.0,0.0,440.0,0.0,29.0,469.0,0.8620689659999999,440.0,0.0
3410,2019-09-20,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,15.0,15.0,15.0,0.0,3975.0,1050.0,405.44,5430.44,12.9310345,265.0,0.0
3411,2019-09-20,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,2019-09-20,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,2019-09-20,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,0.0,0.0,0.0,0.0,0.0,0.0,74.44,74.44,0.0,0.0,0.0
3414,2019-09-20,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,12.0,13.0,11.0,1.0,2750.46,0.0,21.99,2772.45,10.3448276,229.205,0.8620689659999999
3417,2019-09-20,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,47.0,79.0,16.0,31.0,10218.65,0.0,7173.53,17392.18,40.517241399999996,217.41808509999998,26.724137899999995
3418,2019-09-20,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,150.0,217.78,88.7931034,37.068965500000004,60.0,8728.74,116.0,1050.0,43.0,22431.34,103.0,2.0,3.0,1.0,1.0,338.0,0.0,58.0,396.0,1.72413793,169.0,0.8620689659999999
3422,2019-09-21,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,2019-09-21,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,12.0,12.0,12.0,0.0,2748.0,0.0,227.99,2975.99,10.3448276,229.0,0.0
3424,2019-09-21,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,2019-09-21,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,2019-09-21,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,0.0,0.0,0.0,0.0,0.0,0.0,204.15,204.15,0.0,0.0,0.0
3427,2019-09-21,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,10.0,11.0,9.0,1.0,2178.0,0.0,15.0,2193.0,8.62068966,217.8,0.8620689659999999
3429,2019-09-21,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,1.0,1.0,1.0,0.0,259.0,0.0,85.0,344.0,0.8620689659999999,259.0,0.0
3430,2019-09-21,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,55.0,94.0,19.0,36.0,11817.4,0.0,2425.78,14243.18,47.41379310000001,214.86181820000002,31.0344828
3431,2019-09-21,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,163.0,208.503143,90.51724140000002,44.8275862,53.0,4083.7,116.0,0.0,52.0,21892.83,105.0,4.0,6.0,2.0,2.0,655.92,0.0,116.0,771.92,3.44827586,163.98,1.72413793
3435,2019-09-22,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,2019-09-22,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0
3437,2019-09-22,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,2019-09-22,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,2019-09-22,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,0.0,0.0,0.0,0.0,0.0,0.0,101.65,101.65,0.0,0.0,0.0
3442,2019-09-22,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,1.0,1.0,1.0,0.0,215.1,0.0,57.0,272.1,0.8620689659999999,215.1,0.0
3443,2019-09-22,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,23.0,36.0,12.0,11.0,4957.77,0.0,912.9,5870.67,19.8275862,215.5552174,9.48275862
3444,2019-09-22,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,85.0,209.728421,49.137931,19.8275862,34.0,1941.2,116.0,0.0,23.0,11954.52,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,7.25,0.0,0.0,0.0
3448,2019-09-23,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,2019-09-23,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,0.0,0.0,0.0,0.0,0.0,800.0,-8.0,792.0,0.0,0.0,0.0
3450,2019-09-23,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,2019-09-23,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3453,2019-09-23,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,20.0,21.0,19.0,1.0,5682.05,0.0,246.0,5928.05,17.241379300000002,284.1025,0.8620689659999999
3455,2019-09-23,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,2.0,2.0,2.0,0.0,628.1,0.0,-62.0,566.1,1.72413793,314.05,0.0
3456,2019-09-23,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,98.0,286.605867,64.6551724,16.3793103,56.0,2582.51,116.0,800.0,19.0,21495.44,75.0,34.0,48.0,21.0,13.0,10250.77,0.0,1618.34,11869.11,29.310344800000003,301.49323530000004,11.2068966
3461,2019-09-24,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,11.0,11.0,11.0,0.0,3930.0,0.0,46.0,3976.0,9.48275862,357.2727273,0.0
3462,2019-09-24,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,11.0,11.0,11.0,0.0,4675.0,0.0,425.0,5100.0,9.48275862,425.0,0.0
3463,2019-09-24,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,2019-09-24,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,0.0,0.0,0.0,0.0,0.0,0.0,87.85,87.85,0.0,0.0,0.0
3466,2019-09-24,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,36.0,36.0,35.0,1.0,17006.05,0.0,1331.56,18337.61,31.0344828,472.3902778,0.8620689659999999
3468,2019-09-24,QUAL,262270.31,941.0,0.0,30798.61,42340.0,1101.0,278.714463,2.22248465,0.375531412,159.0,782.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,2.0,2.0,2.0,0.0,808.1,0.0,35.78,843.88,1.72413793,404.05,0.0
3470,2019-09-24,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,126.0,474.608091,94.82758620000001,12.0689655,96.0,4744.55,116.0,0.0,14.0,52206.89,110.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,4.78,0.0,0.0,0.0
3474,2019-09-25,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,40.0,40.0,40.0,0.0,15271.0,0.0,403.0,15674.0,34.482758600000004,381.775,0.0
3475,2019-09-25,GCOR,2434712.7,5972.0,1384429.36,154960.33,42340.0,5966.0,407.687994,14.104865400000001,0.08738781300000001,37.0,5935.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,12.0,12.0,12.0,0.0,5100.0,0.0,-2.0,5098.0,10.3448276,425.0,0.0
3477,2019-09-25,GWHOL,22661.0,69.0,0.0,351.0,42340.0,69.0,328.42029,0.162966462,0.0,0.0,69.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,2019-09-25,HOUSE,0.0,0.0,2919.2,31716.81,42340.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8,80.8,0.0,0.0,0.0
3479,2019-09-25,NEG,3380123.82,9502.0,17761.05,159889.14,42340.0,9993.0,355.727617,22.4421351,1.09589041,464.0,9038.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,21.0,20.0,21.0,0.0,9976.85,0.0,184.0,10160.85,18.1034483,475.08809519999994,0.0
3482,2019-09-25,RETAIL,2826041.72,9471.0,0.0,448704.84,42340.0,15071.0,298.388947,22.3689183,10.654227699999998,4511.0,4960.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,27.0,34.0,20.0,7.0,15086.85,0.0,1497.05,16583.9,23.2758621,558.7722222,6.03448276
3483,2019-09-25,WHOL,60361.6,262.0,0.0,8927.98,42340.0,454.0,230.387786,0.618800189,0.41332073700000005,175.0,87.0,121.0,459.786435,99.13793100000001,6.03448276,108.0,2617.63,116.0,0.0,7.0,52875.44,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487,2019-09-26,GASSOC,807051.25,2401.0,63950.0,23092.44,42340.0,2405.0,336.131299,5.67076051,0.018894662,8.0,2393.0,122.0,435.853694,95.6896552,8.62068966,101.0,2581.64,116.0,0.0,10.0,48379.76,111.0,41.0,41.0,41.0,0.0,15640.0,0.0,105.0,15745.0,35.3448276,381.4634146,0.0
3489,2019-09-26,GSMERF,44043.0,189.0,2241.0,3490.39,42340.0,204.0,233.031746,0.446386396,0.047236655999999995,20.0,169.0,122.0,435.853694,95.6896552,8.62068966,101.0,2581.64,116.0,0.0,10.0,48379.76,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
